,token,token_count,percent_dist,log_percent_dist
7634,counties,2,1.0686615014694095e-05,-11.44651853277263
7649,proportion,4,2.137323002938819e-05,-10.753371352212685
7651,whites,10,5.343307507347048e-05,-9.83708062033853
7657,county,4,2.137323002938819e-05,-10.753371352212685
7670,pressed,4,2.137323002938819e-05,-10.753371352212685
7696,north-west,4,2.137323002938819e-05,-10.753371352212685
7706,followed,2,1.0686615014694095e-05,-11.44651853277263
7721,removed,4,2.137323002938819e-05,-10.753371352212685
7733,Climate,2,1.0686615014694095e-05,-11.44651853277263
7738,peculiarity,2,1.0686615014694095e-05,-11.44651853277263
7744,-nothing,1,5.3433075073470476e-06,-12.139665713332574
7749,Will,8,4.274646005877638e-05,-10.06022417165274
7751,disposition,2,1.0686615014694095e-05,-11.44651853277263
7758,Those,2,1.0686615014694095e-05,-11.44651853277263
7759,nearest,2,1.0686615014694095e-05,-11.44651853277263
7761,scene,2,1.0686615014694095e-05,-11.44651853277263
7766,favor,16,8.549292011755276e-05,-9.367076991092794
7772,yankees,4,2.137323002938819e-05,-10.753371352212685
7776,opposed,4,2.137323002938819e-05,-10.753371352212685
7782,numerous,4,2.137323002938819e-05,-10.753371352212685
7786,military,2,1.0686615014694095e-05,-11.44651853277263
7787,phrase,2,1.0686615014694095e-05,-11.44651853277263
7790,battle-field,2,1.0686615014694095e-05,-11.44651853277263
7796,base,2,1.0686615014694095e-05,-11.44651853277263
7798,operations,2,1.0686615014694095e-05,-11.44651853277263
7830,operates,2,1.0686615014694095e-05,-11.44651853277263
7837,book-law,2,1.0686615014694095e-05,-11.44651853277263
7845,actual,2,1.0686615014694095e-05,-11.44651853277263
7848,Wherever,2,1.0686615014694095e-05,-11.44651853277263
7856,introduced,4,2.137323002938819e-05,-10.753371352212685
7861,oldest,2,1.0686615014694095e-05,-11.44651853277263
7865,concerning,2,1.0686615014694095e-05,-11.44651853277263
7871,introducing,2,1.0686615014694095e-05,-11.44651853277263
7875,regulating,2,1.0686615014694095e-05,-11.44651853277263
7887,takes,4,2.137323002938819e-05,-10.753371352212685
7896,inform,2,1.0686615014694095e-05,-11.44651853277263
7898,negro,18,9.617953513224687e-05,-9.24929395543641
7904,Who,4,2.137323002938819e-05,-10.753371352212685
7909,court,2,1.0686615014694095e-05,-11.44651853277263
7911,test,2,1.0686615014694095e-05,-11.44651853277263
7919,ignorance,2,1.0686615014694095e-05,-11.44651853277263
7922,legal,14,7.480630510285867e-05,-9.500608383717317
7928,chopping,4,2.137323002938819e-05,-10.753371352212685
7930,splitting,2,1.0686615014694095e-05,-11.44651853277263
7932,plowing,2,1.0686615014694095e-05,-11.44651853277263
7934,Others,2,1.0686615014694095e-05,-11.44651853277263
7944,track,2,1.0686615014694095e-05,-11.44651853277263
7955,comes,4,2.137323002938819e-05,-10.753371352212685
7984,presence,2,1.0686615014694095e-05,-11.44651853277263
7988,difficulty,4,2.137323002938819e-05,-10.753371352212685
7991,removal,2,1.0686615014694095e-05,-11.44651853277263
8000,Keep,2,1.0686615014694095e-05,-11.44651853277263
8029,earth,4,2.137323002938819e-05,-10.753371352212685
8034,drawn,2,1.0686615014694095e-05,-11.44651853277263
8051,simultaneously,2,1.0686615014694095e-05,-11.44651853277263
8058,incipient,2,1.0686615014694095e-05,-11.44651853277263
8059,stages,2,1.0686615014694095e-05,-11.44651853277263
8065,precise,4,2.137323002938819e-05,-10.753371352212685
8066,stake,2,1.0686615014694095e-05,-11.44651853277263
8067,played,2,1.0686615014694095e-05,-11.44651853277263
8071,won,2,1.0686615014694095e-05,-11.44651853277263
8090,notwithstanding,2,1.0686615014694095e-05,-11.44651853277263
8096,liberates,2,1.0686615014694095e-05,-11.44651853277263
8107,positive,4,2.137323002938819e-05,-10.753371352212685
8108,statute,2,1.0686615014694095e-05,-11.44651853277263
8112,-go,1,5.3433075073470476e-06,-12.139665713332574
8132,bolder,2,1.0686615014694095e-05,-11.44651853277263
8140,property,4,2.137323002938819e-05,-10.753371352212685
8152,-because,1,5.3433075073470476e-06,-12.139665713332574
8155,congressional,4,2.137323002938819e-05,-10.753371352212685
8156,enactment,2,1.0686615014694095e-05,-11.44651853277263
8170,whereas,2,1.0686615014694095e-05,-11.44651853277263
8172,negative,2,1.0686615014694095e-05,-11.44651853277263
8187,lawyers,2,1.0686615014694095e-05,-11.44651853277263
8192,experience,2,1.0686615014694095e-05,-11.44651853277263
8196,difference,10,5.343307507347048e-05,-9.83708062033853
8199,spite,4,2.137323002938819e-05,-10.753371352212685
8220,quasi,2,1.0686615014694095e-05,-11.44651853277263
8250,adjoining,2,1.0686615014694095e-05,-11.44651853277263
8262,-was,1,5.3433075073470476e-06,-12.139665713332574
8266,-they,2,1.0686615014694095e-05,-11.44651853277263
8272,nay,2,1.0686615014694095e-05,-11.44651853277263
8278,fast,2,1.0686615014694095e-05,-11.44651853277263
8281,actually,6,3.205984504408229e-05,-10.34790624410452
8291,-naked,1,5.3433075073470476e-06,-12.139665713332574
8295,LULLABY,2,1.0686615014694095e-05,-11.44651853277263
8304,countries,10,5.343307507347048e-05,-9.83708062033853
8307,increase,6,3.205984504408229e-05,-10.34790624410452
8309,number,18,9.617953513224687e-05,-9.24929395543641
8311,-does,1,5.3433075073470476e-06,-12.139665713332574
8326,truth,6,3.205984504408229e-05,-10.34790624410452
8333,glad,4,2.137323002938819e-05,-10.753371352212685
8340,WHOLLY,2,1.0686615014694095e-05,-11.44651853277263
8350,effectually,2,1.0686615014694095e-05,-11.44651853277263
8351,suppressed,2,1.0686615014694095e-05,-11.44651853277263
8358,reasonable,2,1.0686615014694095e-05,-11.44651853277263
8359,deduction,2,1.0686615014694095e-05,-11.44651853277263
8369,foreigners,4,2.137323002938819e-05,-10.753371352212685
8373,descendants,4,2.137323002938819e-05,-10.753371352212685
8377,arriving,2,1.0686615014694095e-05,-11.44651853277263
8380,1808,4,2.137323002938819e-05,-10.753371352212685
8391,out-running,2,1.0686615014694095e-05,-11.44651853277263
8400,unaccountable,2,1.0686615014694095e-05,-11.44651853277263
8404,supposing,2,1.0686615014694095e-05,-11.44651853277263
8423,opening,4,2.137323002938819e-05,-10.753371352212685
8431,increases,2,1.0686615014694095e-05,-11.44651853277263
8437,augments,2,1.0686615014694095e-05,-11.44651853277263
8439,price,4,2.137323002938819e-05,-10.753371352212685
8453,freemen,4,2.137323002938819e-05,-10.753371352212685
8455,causing,2,1.0686615014694095e-05,-11.44651853277263
8464,sold,2,1.0686615014694095e-05,-11.44651853277263
8466,bondage,2,1.0686615014694095e-05,-11.44651853277263
8485,tends,2,1.0686615014694095e-05,-11.44651853277263
8488,perpetuation,2,1.0686615014694095e-05,-11.44651853277263
8507,result,4,2.137323002938819e-05,-10.753371352212685
8511,FEEL,2,1.0686615014694095e-05,-11.44651853277263
8513,favoring,2,1.0686615014694095e-05,-11.44651853277263
8521,obligation,2,1.0686615014694095e-05,-11.44651853277263
8530,Equal,2,1.0686615014694095e-05,-11.44651853277263
8563,object,14,7.480630510285867e-05,-9.500608383717317
8568,hog,4,2.137323002938819e-05,-10.753371352212685
8580,your,12,6.411969008816458e-05,-9.654759063544574
8589,perfectly,6,3.205984504408229e-05,-10.34790624410452
8590,logical,2,1.0686615014694095e-05,-11.44651853277263
8598,hogs,2,1.0686615014694095e-05,-11.44651853277263
8606,require,10,5.343307507347048e-05,-9.83708062033853
8611,humanity,6,3.205984504408229e-05,-10.34790624410452
8625,yourselves,4,2.137323002938819e-05,-10.753371352212685
8630,willing,2,1.0686615014694095e-05,-11.44651853277263
8638,kindly,2,1.0686615014694095e-05,-11.44651853277263
8652,small,10,5.343307507347048e-05,-9.83708062033853
8653,percentage,4,2.137323002938819e-05,-10.753371352212685
8655,natural,6,3.205984504408229e-05,-10.34790624410452
8656,tyrants,4,2.137323002938819e-05,-10.753371352212685
8683,human,8,4.274646005877638e-05,-10.06022417165274
8684,sympathies,4,2.137323002938819e-05,-10.753371352212685
8692,divest,2,1.0686615014694095e-05,-11.44651853277263
8699,sensibility,2,1.0686615014694095e-05,-11.44651853277263
8701,physical,2,1.0686615014694095e-05,-11.44651853277263
8702,pain,4,2.137323002938819e-05,-10.753371352212685
8708,bosoms,2,1.0686615014694095e-05,-11.44651853277263
8714,manifest,2,1.0686615014694095e-05,-11.44651853277263
8729,consciousness,2,1.0686615014694095e-05,-11.44651853277263
8753,plain,6,3.205984504408229e-05,-10.34790624410452
8759,joined,2,1.0686615014694095e-05,-11.44651853277263
8763,almost,2,1.0686615014694095e-05,-11.44651853277263
8764,unanimously,2,1.0686615014694095e-05,-11.44651853277263
8767,declaring,6,3.205984504408229e-05,-10.34790624410452
8772,piracy,4,2.137323002938819e-05,-10.753371352212685
8776,annexing,2,1.0686615014694095e-05,-11.44651853277263
8780,punishment,2,1.0686615014694095e-05,-11.44651853277263
8782,death,10,5.343307507347048e-05,-9.83708062033853
8794,feel,2,1.0686615014694095e-05,-11.44651853277263
8803,join,7,3.7403152551429335e-05,-10.193755564277263
8810,hung,6,3.205984504408229e-05,-10.34790624410452
8821,wild,8,4.274646005877638e-05,-10.06022417165274
8827,sell,6,3.205984504408229e-05,-10.34790624410452
8832,buy,10,5.343307507347048e-05,-9.83708062033853
8840,hanging,2,1.0686615014694095e-05,-11.44651853277263
8843,catching,2,1.0686615014694095e-05,-11.44651853277263
8845,selling,2,1.0686615014694095e-05,-11.44651853277263
8850,buffaloes,2,1.0686615014694095e-05,-11.44651853277263
8853,bears,2,1.0686615014694095e-05,-11.44651853277263
8863,sneaking,2,1.0686615014694095e-05,-11.44651853277263
8864,individual,4,2.137323002938819e-05,-10.753371352212685
8877,SLAVE-DEALER,2,1.0686615014694095e-05,-11.44651853277263
8881,watches,2,1.0686615014694095e-05,-11.44651853277263
8883,necessities,2,1.0686615014694095e-05,-11.44651853277263
8886,crawls,2,1.0686615014694095e-05,-11.44651853277263
8895,speculating,2,1.0686615014694095e-05,-11.44651853277263
8918,drive,2,1.0686615014694095e-05,-11.44651853277263
8922,door,2,1.0686615014694095e-05,-11.44651853277263
8924,You,10,5.343307507347048e-05,-9.83708062033853
8925,despise,6,3.205984504408229e-05,-10.34790624410452
8927,utterly,2,1.0686615014694095e-05,-11.44651853277263
8932,recognize,2,1.0686615014694095e-05,-11.44651853277263
8936,friend,4,2.137323002938819e-05,-10.753371352212685
8945,Your,2,1.0686615014694095e-05,-11.44651853277263
8946,children,6,3.205984504408229e-05,-10.34790624410452
8949,play,2,1.0686615014694095e-05,-11.44651853277263
8955,rollick,2,1.0686615014694095e-05,-11.44651853277263
8967,slave-dealers,2,1.0686615014694095e-05,-11.44651853277263
8974,obliged,2,1.0686615014694095e-05,-11.44651853277263
8976,deal,2,1.0686615014694095e-05,-11.44651853277263
8986,job,4,2.137323002938819e-05,-10.753371352212685
8991,touching,2,1.0686615014694095e-05,-11.44651853277263
9012,dealer,2,1.0686615014694095e-05,-11.44651853277263
9014,avoid,4,2.137323002938819e-05,-10.753371352212685
9016,ceremony,2,1.0686615014694095e-05,-11.44651853277263
9018,-instinctively,1,5.3433075073470476e-06,-12.139665713332574
9019,shrinking,2,1.0686615014694095e-05,-11.44651853277263
9022,snaky,2,1.0686615014694095e-05,-11.44651853277263
9023,contact,2,1.0686615014694095e-05,-11.44651853277263
9027,grows,2,1.0686615014694095e-05,-11.44651853277263
9030,retires,2,1.0686615014694095e-05,-11.44651853277263
9032,business,2,1.0686615014694095e-05,-11.44651853277263
9036,remember,4,2.137323002938819e-05,-10.753371352212685
9044,ban,2,1.0686615014694095e-05,-11.44651853277263
9046,non-intercourse,2,1.0686615014694095e-05,-11.44651853277263
9051,family,2,1.0686615014694095e-05,-11.44651853277263
9066,deals,2,1.0686615014694095e-05,-11.44651853277263
9068,corn,2,1.0686615014694095e-05,-11.44651853277263
9070,cattle,6,3.205984504408229e-05,-10.34790624410452
9072,tobacco,4,2.137323002938819e-05,-10.753371352212685
9093,"433,643",2,1.0686615014694095e-05,-11.44651853277263
9095,blacks,8,4.274646005877638e-05,-10.06022417165274
9098,$,2,1.0686615014694095e-05,-11.44651853277263
9099,500,2,1.0686615014694095e-05,-11.44651853277263
9100,per,2,1.0686615014694095e-05,-11.44651853277263
9101,head,4,2.137323002938819e-05,-10.753371352212685
9115,vast,4,2.137323002938819e-05,-10.753371352212685
9121,running,4,2.137323002938819e-05,-10.753371352212685
9168,SOMETHING,4,2.137323002938819e-05,-10.753371352212685
9171,operated,2,1.0686615014694095e-05,-11.44651853277263
9177,inducing,2,1.0686615014694095e-05,-11.44651853277263
9182,pecuniary,4,2.137323002938819e-05,-10.753371352212685
9183,sacrifices,2,1.0686615014694095e-05,-11.44651853277263
9186,liberate,2,1.0686615014694095e-05,-11.44651853277263
9197,mistaking,2,1.0686615014694095e-05,-11.44651853277263
9203,cases,8,4.274646005877638e-05,-10.06022417165274
9213,sympathy,2,1.0686615014694095e-05,-11.44651853277263
9215,continually,2,1.0686615014694095e-05,-11.44651853277263
9216,telling,4,2.137323002938819e-05,-10.753371352212685
9221,poor,6,3.205984504408229e-05,-10.34790624410452
9238,mere,10,5.343307507347048e-05,-9.83708062033853
9239,merchandise,2,1.0686615014694095e-05,-11.44651853277263
9243,deserve,2,1.0686615014694095e-05,-11.44651853277263
9244,kickings,2,1.0686615014694095e-05,-11.44651853277263
9246,contempt,2,1.0686615014694095e-05,-11.44651853277263
9272,equal,16,8.549292011755276e-05,-9.367076991092794
9305,induce,2,1.0686615014694095e-05,-11.44651853277263
9354,antagonists,2,1.0686615014694095e-05,-11.44651853277263
9368,-some,1,5.3433075073470476e-06,-12.139665713332574
9369,poet,2,1.0686615014694095e-05,-11.44651853277263
9373,Fools,2,1.0686615014694095e-05,-11.44651853277263
9374,rush,4,2.137323002938819e-05,-10.753371352212685
9377,angels,2,1.0686615014694095e-05,-11.44651853277263
9378,fear,2,1.0686615014694095e-05,-11.44651853277263
9380,tread,2,1.0686615014694095e-05,-11.44651853277263
9385,hazzard,2,1.0686615014694095e-05,-11.44651853277263
9392,fools,2,1.0686615014694095e-05,-11.44651853277263
9395,quotation,2,1.0686615014694095e-05,-11.44651853277263
9402,-I,1,5.3433075073470476e-06,-12.139665713332574
9409,bull,2,1.0686615014694095e-05,-11.44651853277263
9412,horns,2,1.0686615014694095e-05,-11.44651853277263
9415,trust,4,2.137323002938819e-05,-10.753371352212685
9420,truly,2,1.0686615014694095e-05,-11.44651853277263
9425,self-government,32,0.00017098584023510552,-8.673929810532849
9428,faith,16,8.549292011755276e-05,-9.367076991092794
9431,proposition,4,2.137323002938819e-05,-10.753371352212685
9440,pleases,8,4.274646005877638e-05,-10.06022417165274
9445,exclusively,2,1.0686615014694095e-05,-11.44651853277263
9452,foundation,4,2.137323002938819e-05,-10.753371352212685
9468,communities,2,1.0686615014694095e-05,-11.44651853277263
9487,wise,4,2.137323002938819e-05,-10.753371352212685
9492,naturally,2,1.0686615014694095e-05,-11.44651853277263
9499,saving,8,4.274646005877638e-05,-10.06022417165274
9502,broils,2,1.0686615014694095e-05,-11.44651853277263
9508,concern,4,2.137323002938819e-05,-10.753371352212685
9511,Here,2,1.0686615014694095e-05,-11.44651853277263
9520,trouble,2,1.0686615014694095e-05,-11.44651853277263
9524,oyster,2,1.0686615014694095e-05,-11.44651853277263
9531,cranberry,2,1.0686615014694095e-05,-11.44651853277263
9537,doctrine,4,2.137323002938819e-05,-10.753371352212685
9544,-absolutely,1,5.3433075073470476e-06,-12.139665713332574
9546,eternally,2,1.0686615014694095e-05,-11.44651853277263
9549,-but,1,5.3433075073470476e-06,-12.139665713332574
9554,application,10,5.343307507347048e-05,-9.83708062033853
9560,Or,2,1.0686615014694095e-05,-11.44651853277263
9634,total,4,2.137323002938819e-05,-10.753371352212685
9646,govern,10,5.343307507347048e-05,-9.83708062033853
9653,governs,10,5.343307507347048e-05,-9.83708062033853
9679,despotism,2,1.0686615014694095e-05,-11.44651853277263
9691,ancient,6,3.205984504408229e-05,-10.34790624410452
9693,teaches,2,1.0686615014694095e-05,-11.44651853277263
9729,bitter,2,1.0686615014694095e-05,-11.44651853277263
9730,irony,2,1.0686615014694095e-05,-11.44651853277263
9732,sarcasm,2,1.0686615014694095e-05,-11.44651853277263
9734,paraphrases,2,1.0686615014694095e-05,-11.44651853277263
9762,miserable,2,1.0686615014694095e-05,-11.44651853277263
9767,Well,6,3.205984504408229e-05,-10.34790624410452
9787,average,2,1.0686615014694095e-05,-11.44651853277263
9790,elsewhere,2,1.0686615014694095e-05,-11.44651853277263
9827,leading,6,3.205984504408229e-05,-10.34790624410452
9831,sheet,2,1.0686615014694095e-05,-11.44651853277263
9832,anchor,2,1.0686615014694095e-05,-11.44651853277263
9835,republicanism,2,1.0686615014694095e-05,-11.44651853277263
9837,Our,6,3.205984504408229e-05,-10.34790624410452
9847,truths,2,1.0686615014694095e-05,-11.44651853277263
9851,evident,2,1.0686615014694095e-05,-11.44651853277263
9863,endowed,2,1.0686615014694095e-05,-11.44651853277263
9866,Creator,2,1.0686615014694095e-05,-11.44651853277263
9869,inalienable,2,1.0686615014694095e-05,-11.44651853277263
9876,life,4,2.137323002938819e-05,-10.753371352212685
9881,pursuit,2,1.0686615014694095e-05,-11.44651853277263
9883,happiness,2,1.0686615014694095e-05,-11.44651853277263
9887,secure,2,1.0686615014694095e-05,-11.44651853277263
9893,instituted,2,1.0686615014694095e-05,-11.44651853277263
9897,DERIVING,2,1.0686615014694095e-05,-11.44651853277263
9898,THEIR,2,1.0686615014694095e-05,-11.44651853277263
9899,JUST,2,1.0686615014694095e-05,-11.44651853277263
9900,POWERS,2,1.0686615014694095e-05,-11.44651853277263
9901,FROM,6,3.205984504408229e-05,-10.34790624410452
9902,THE,4,2.137323002938819e-05,-10.753371352212685
9903,CONSENT,2,1.0686615014694095e-05,-11.44651853277263
9904,OF,2,1.0686615014694095e-05,-11.44651853277263
9906,GOVERNED,2,1.0686615014694095e-05,-11.44651853277263
9911,quoted,2,1.0686615014694095e-05,-11.44651853277263
9921,according,2,1.0686615014694095e-05,-11.44651853277263
9929,powers,2,1.0686615014694095e-05,-11.44651853277263
9933,derived,2,1.0686615014694095e-05,-11.44651853277263
9939,governed,4,2.137323002938819e-05,-10.753371352212685
9945,masters,2,1.0686615014694095e-05,-11.44651853277263
9950,PRO,2,1.0686615014694095e-05,-11.44651853277263
9951,TANTO,2,1.0686615014694095e-05,-11.44651853277263
9955,violation,2,1.0686615014694095e-05,-11.44651853277263
9961,master,2,1.0686615014694095e-05,-11.44651853277263
9980,altogether,4,2.137323002938819e-05,-10.753371352212685
9986,prescribes,2,1.0686615014694095e-05,-11.44651853277263
9990,Allow,2,1.0686615014694095e-05,-11.44651853277263
9991,ALL,2,1.0686615014694095e-05,-11.44651853277263
9996,voice,2,1.0686615014694095e-05,-11.44651853277263
10018,contending,2,1.0686615014694095e-05,-11.44651853277263
10026,equality,6,3.205984504408229e-05,-10.34790624410452
10044,combating,4,2.137323002938819e-05,-10.753371352212685
10048,NECESSITY,4,2.137323002938819e-05,-10.753371352212685
10050,arising,2,1.0686615014694095e-05,-11.44651853277263
10071,MORAL,4,2.137323002938819e-05,-10.753371352212685
10086,-arguing,1,5.3433075073470476e-06,-12.139665713332574
10092,bad,2,1.0686615014694095e-05,-11.44651853277263
10131,aid,4,2.137323002938819e-05,-10.753371352212685
10135,examples,2,1.0686615014694095e-05,-11.44651853277263
10138,revolutionary,4,2.137323002938819e-05,-10.753371352212685
10139,fathers,10,5.343307507347048e-05,-9.83708062033853
10150,love,4,2.137323002938819e-05,-10.753371352212685
10152,sentiments,2,1.0686615014694095e-05,-11.44651853277263
10155,old-time,2,1.0686615014694095e-05,-11.44651853277263
10164,abide,4,2.137323002938819e-05,-10.753371352212685
10177,contemplation,2,1.0686615014694095e-05,-11.44651853277263
10180,colonies,2,1.0686615014694095e-05,-11.44651853277263
10182,break,2,1.0686615014694095e-05,-11.44651853277263
10186,Britain,4,2.137323002938819e-05,-10.753371352212685
10201,instructed,2,1.0686615014694095e-05,-11.44651853277263
10203,delegates,2,1.0686615014694095e-05,-11.44651853277263
10209,PROVIDED,2,1.0686615014694095e-05,-11.44651853277263
10210,EACH,2,1.0686615014694095e-05,-11.44651853277263
10211,STATE,2,1.0686615014694095e-05,-11.44651853277263
10212,SHOULD,2,1.0686615014694095e-05,-11.44651853277263
10213,BE,2,1.0686615014694095e-05,-11.44651853277263
10214,ALLOWED,2,1.0686615014694095e-05,-11.44651853277263
10215,TO,6,3.205984504408229e-05,-10.34790624410452
10216,REGULATE,2,1.0686615014694095e-05,-11.44651853277263
10217,ITS,4,2.137323002938819e-05,-10.753371352212685
10218,DOMESTIC,2,1.0686615014694095e-05,-11.44651853277263
10219,CONCERNS,2,1.0686615014694095e-05,-11.44651853277263
10220,IN,4,2.137323002938819e-05,-10.753371352212685
10222,OWN,2,1.0686615014694095e-05,-11.44651853277263
10223,WAY,2,1.0686615014694095e-05,-11.44651853277263
10228,quote,2,1.0686615014694095e-05,-11.44651853277263
10242,objectionable,2,1.0686615014694095e-05,-11.44651853277263
10250,probable,4,2.137323002938819e-05,-10.753371352212685
10281,carrying,4,2.137323002938819e-05,-10.753371352212685
10285,NEW,6,3.205984504408229e-05,-10.34790624410452
10286,COUNTRIES,2,1.0686615014694095e-05,-11.44651853277263
10305,generation,4,2.137323002938819e-05,-10.753371352212685
10310,mostly,4,2.137323002938819e-05,-10.753371352212685
10323,-who,3,1.6029922522041144e-05,-11.041053424664465
10328,fought,2,1.0686615014694095e-05,-11.44651853277263
10347,-these,1,5.3433075073470476e-06,-12.139665713332574
10373,thinks,2,1.0686615014694095e-05,-11.44651853277263
10377,inconsistent,2,1.0686615014694095e-05,-11.44651853277263
10386,discrimination,2,1.0686615014694095e-05,-11.44651853277263
10397,inch,4,2.137323002938819e-05,-10.753371352212685
10408,-their,2,1.0686615014694095e-05,-11.44651853277263
10412,authority,12,6.411969008816458e-05,-9.654759063544574
10414,-are,1,5.3433075073470476e-06,-12.139665713332574
10437,Do,2,1.0686615014694095e-05,-11.44651853277263
10447,surrender,6,3.205984504408229e-05,-10.34790624410452
10479,ONLY,4,2.137323002938819e-05,-10.753371352212685
10497,gone,2,1.0686615014694095e-05,-11.44651853277263
10514,use,8,4.274646005877638e-05,-10.06022417165274
10547,particularly,6,3.205984504408229e-05,-10.34790624410452
10548,interested,4,2.137323002938819e-05,-10.753371352212685
10558,leave,8,4.274646005877638e-05,-10.06022417165274
10574,better,6,3.205984504408229e-05,-10.34790624410452
10578,thirty-one,4,2.137323002938819e-05,-10.753371352212685
10587,thirty-second,4,2.137323002938819e-05,-10.753371352212685
10648,cheapest,2,1.0686615014694095e-05,-11.44651853277263
10652,undoubtedly,2,1.0686615014694095e-05,-11.44651853277263
10657,coast,4,2.137323002938819e-05,-10.753371352212685
10714,slave-trader,2,1.0686615014694095e-05,-11.44651853277263
10733,finds,6,3.205984504408229e-05,-10.34790624410452
10743,captors,2,1.0686615014694095e-05,-11.44651853277263
10747,honestly,2,1.0686615014694095e-05,-11.44651853277263
10748,buys,2,1.0686615014694095e-05,-11.44651853277263
10756,red,4,2.137323002938819e-05,-10.753371352212685
10757,cotton,2,1.0686615014694095e-05,-11.44651853277263
10758,handkerchief,2,1.0686615014694095e-05,-11.44651853277263
10765,cheap,2,1.0686615014694095e-05,-11.44651853277263
10772,abridgement,2,1.0686615014694095e-05,-11.44651853277263
10783,engaging,2,1.0686615014694095e-05,-11.44651853277263
10786,profitable,2,1.0686615014694095e-05,-11.44651853277263
10790,important,2,1.0686615014694095e-05,-11.44651853277263
10804,enables,3,1.6029922522041144e-05,-11.041053424664465
10807,FEW,2,1.0686615014694095e-05,-11.44651853277263
10810,deprive,2,1.0686615014694095e-05,-11.44651853277263
10812,succeeding,4,2.137323002938819e-05,-10.753371352212685
10813,MANY,2,1.0686615014694095e-05,-11.44651853277263
10818,exercise,2,1.0686615014694095e-05,-11.44651853277263
10842,OUT,2,1.0686615014694095e-05,-11.44651853277263
10855,-,1,5.3433075073470476e-06,-12.139665713332574
10879,deprived,2,1.0686615014694095e-05,-11.44651853277263
10882,privilege,2,1.0686615014694095e-05,-11.44651853277263
10884,governing,2,1.0686615014694095e-05,-11.44651853277263
10900,beginning,6,3.205984504408229e-05,-10.34790624410452
10967,homes,2,1.0686615014694095e-05,-11.44651853277263
10988,planted,4,2.137323002938819e-05,-10.753371352212685
10992,Slave,2,1.0686615014694095e-05,-11.44651853277263
10995,places,6,3.205984504408229e-05,-10.34790624410452
11032,needs,2,1.0686615014694095e-05,-11.44651853277263
11042,relations,2,1.0686615014694095e-05,-11.44651853277263
11052,degrading,4,2.137323002938819e-05,-10.753371352212685
11061,obligations,2,1.0686615014694095e-05,-11.44651853277263
11067,runaway,2,1.0686615014694095e-05,-11.44651853277263
11075,dirty,2,1.0686615014694095e-05,-11.44651853277263
11077,disagreeable,2,1.0686615014694095e-05,-11.44651853277263
11089,slave-holders,2,1.0686615014694095e-05,-11.44651853277263
11092,perform,2,1.0686615014694095e-05,-11.44651853277263
11097,Then,2,1.0686615014694095e-05,-11.44651853277263
11108,management,2,1.0686615014694095e-05,-11.44651853277263
11111,partnership,2,1.0686615014694095e-05,-11.44651853277263
11112,affairs,2,1.0686615014694095e-05,-11.44651853277263
11116,greatly,4,2.137323002938819e-05,-10.753371352212685
11118,advantage,12,6.411969008816458e-05,-9.654759063544574
11132,-each,1,5.3433075073470476e-06,-12.139665713332574
11155,electors,4,2.137323002938819e-05,-10.753371352212685
11171,ascertaining,2,1.0686615014694095e-05,-11.44651853277263
11185,counted,4,2.137323002938819e-05,-10.753371352212685
11209,swell,2,1.0686615014694095e-05,-11.44651853277263
11217,votes,6,3.205984504408229e-05,-10.34790624410452
11226,aptly,2,1.0686615014694095e-05,-11.44651853277263
11227,shown,2,1.0686615014694095e-05,-11.44651853277263
11230,comparison,4,2.137323002938819e-05,-10.753371352212685
11238,Maine,14,7.480630510285867e-05,-9.500608383717317
11244,representatives,4,2.137323002938819e-05,-10.753371352212685
11254,eight,2,1.0686615014694095e-05,-11.44651853277263
11313,"581,813",2,1.0686615014694095e-05,-11.44651853277263
11315,-while,3,1.6029922522041144e-05,-11.041053424664465
11319,"274,567",2,1.0686615014694095e-05,-11.44651853277263
11331,"32,679",2,1.0686615014694095e-05,-11.44651853277263
11345,double,4,2.137323002938819e-05,-10.753371352212685
11359,besides,4,2.137323002938819e-05,-10.753371352212685
11365,"384,984",2,1.0686615014694095e-05,-11.44651853277263
11370,Carolinian,2,1.0686615014694095e-05,-11.44651853277263
11405,crowd,2,1.0686615014694095e-05,-11.44651853277263
11444,exception,2,1.0686615014694095e-05,-11.44651853277263
11450,voter,4,2.137323002938819e-05,-10.753371352212685
11479,exact,2,1.0686615014694095e-05,-11.44651853277263
11484,disadvantage,2,1.0686615014694095e-05,-11.44651853277263
11490,chapter,2,1.0686615014694095e-05,-11.44651853277263
11498,aggregate,4,2.137323002938819e-05,-10.753371352212685
11500,gives,8,4.274646005877638e-05,-10.06022417165274
11510,twenty,4,2.137323002938819e-05,-10.753371352212685
11515,seven,4,2.137323002938819e-05,-10.753371352212685
11534,unfair,2,1.0686615014694095e-05,-11.44651853277263
11540,mention,6,3.205984504408229e-05,-10.34790624410452
11569,cause,6,3.205984504408229e-05,-10.34790624410452
11581,alter,2,1.0686615014694095e-05,-11.44651853277263
11584,disregard,8,4.274646005877638e-05,-10.06022417165274
11589,stand,12,6.411969008816458e-05,-9.654759063544574
11598,firmly,2,1.0686615014694095e-05,-11.44651853277263
11604,told,4,2.137323002938819e-05,-10.753371352212685
11611,OTHER,2,1.0686615014694095e-05,-11.44651853277263
11612,PEOPLE,4,2.137323002938819e-05,-10.753371352212685
11617,partners,2,1.0686615014694095e-05,-11.44651853277263
